FAA-Stream,58783915,TN807SA,06/22/2013 12:01:56 AM,-122.116666666667,37.05
FAA-Stream,62417892,AAY807,06/22/2013 12:02:08 AM,-86.35,32.2166666666667
FAA-Stream,27219352,N3904Y,06/22/2013 12:02:02 AM,-120.316666666667,37.25
FAA-Stream,36336543,DLH452,06/22/2013 12:01:59 AM,-119.466666666667,46.9833333333333
FAA-Stream,11431570,ACA115,06/22/2013 12:02:21 AM,-102.933333333333,51.35
FAA-Stream,2699909,N128BR,06/22/2013 12:02:00 AM,-85.2833333333333,31.7666666666667
FAA-Stream,33038424,UAL1236,06/22/2013 12:01:30 AM,-93.7833333333333,31.7166666666667
FAA-Stream,55385162,SWA497,06/22/2013 12:02:10 AM,-104.433333333333,40.0666666666667
FAA-Stream,47619207,N769CD,06/22/2013 12:02:16 AM,-104.7,40.55
FAA-Stream,62635482,AAL153,06/22/2013 12:02:12 AM,-121.816666666667,56.8333333333333
FAA-Stream,32074942,VIR22W,06/22/2013 12:01:31 AM,-69.35,41.4333333333333
FAA-Stream,1029350,BAW269,06/22/2013 12:02:09 AM,-112.916666666667,49.45
FAA-Stream,24642103,N92850,06/22/2013 12:00:33 AM,-97.15,28.2333333333333
FAA-Stream,22038039,ACA125,06/21/2013 11:59:40 PM,-106.033333333333,50.85
FAA-Stream,17392754,SKZ7121,06/22/2013 12:01:49 AM,-80.4166666666667,25.8
FAA-Stream,13363083,FFT837,06/22/2013 12:01:57 AM,-92.65,38.4166666666667
FAA-Stream,48238752,AAL1711,06/22/2013 12:01:58 AM,-79.7,42.5
FAA-Stream,63792599,CTL27,06/22/2013 12:02:03 AM,-87.8666666666667,41.6
FAA-Stream,46960016,EJA622,06/22/2013 12:02:15 AM,-122.466666666667,37.7166666666667
FAA-Stream,38689369,ACA826,06/22/2013 12:02:12 AM,-58.35,45.9833333333333
FAA-Stream,17648484,ASA623,06/22/2013 12:01:59 AM,-120.616666666667,41.7666666666667
FAA-Stream,29380362,SKW4723,06/22/2013 12:01:56 AM,-114.75,36.1166666666667
FAA-Stream,40233134,N29997,06/22/2013 12:01:58 AM,-106.916666666667,39.0666666666667
FAA-Stream,20249849,N25NX,06/22/2013 12:01:59 AM,-122.233333333333,39.7833333333333
FAA-Stream,47370427,N386JP,06/22/2013 12:02:09 AM,-92.3333333333333,39.8333333333333
FAA-Stream,60094008,SWA3218,06/22/2013 12:02:10 AM,-107.583333333333,41.15
FAA-Stream,41031225,SWA2944,06/22/2013 12:02:19 AM,-102.216666666667,44.1666666666667
FAA-Stream,43571733,ACA793,06/22/2013 12:00:42 AM,-90.4166666666667,41.75
FAA-Stream,13671684,AAL1296,06/22/2013 12:02:22 AM,-90.2833333333333,38.6166666666667
FAA-Stream,61971936,UAL512,06/22/2013 12:02:22 AM,-92.6,39.7
FAA-Stream,52377163,UAL1290,06/22/2013 12:02:22 AM,-97.3333333333333,37.25
FAA-Stream,5773309,VRD127,06/22/2013 12:02:22 AM,-90.3833333333333,37.9166666666667
FAA-Stream,49555860,AAL20,06/22/2013 12:02:10 AM,-105.216666666667,39.7666666666667
FAA-Stream,7026582,UAL1155,06/22/2013 12:01:42 AM,-97.4833333333333,35.0333333333333
FAA-Stream,14024222,ACA100,06/22/2013 12:02:06 AM,-117.483333333333,49.6166666666667
FAA-Stream,65531902,N65862,06/22/2013 12:01:48 AM,-94.8666666666667,42.0
FAA-Stream,25560649,ASQ4270,06/22/2013 12:01:41 AM,-79.55,38.45
FAA-Stream,66611352,JBU576,06/22/2013 12:02:20 AM,-80.65,34.9666666666667
FAA-Stream,63486452,N221AC,06/22/2013 12:02:09 AM,-93.85,38.9166666666667
FAA-Stream,59221482,UAL1118,06/22/2013 12:01:55 AM,-96.7,30.9166666666667
FAA-Stream,63319696,JBU1416,06/21/2013 11:59:51 PM,-94.6333333333333,29.9666666666667
FAA-Stream,63866121,DAL1317,06/22/2013 12:02:22 AM,-100.3,38.6833333333333
FAA-Stream,46781442,SWA651,06/22/2013 12:02:21 AM,-87.55,41.9333333333333
FAA-Stream,51440542,SKW5453,06/22/2013 12:00:38 AM,-121.55,37.55
FAA-Stream,21189924,ASA773,06/22/2013 12:02:19 AM,-101.516666666667,45.0166666666667
FAA-Stream,63005740,FLG3893,06/22/2013 12:00:46 AM,-82.75,41.4333333333333
FAA-Stream,13848429,SKW4717,06/22/2013 12:02:03 AM,-117.45,39.4
FAA-Stream,67042575,TCF3537,06/22/2013 12:01:24 AM,-88.6166666666667,43.3
FAA-Stream,38356005,SWA3693,06/22/2013 12:02:10 AM,-109.233333333333,37.5833333333333
FAA-Stream,28720169,FLG3542,06/22/2013 12:00:46 AM,-80.1,42.85
FAA-Stream,50261916,TCF5926,06/22/2013 12:01:41 AM,-74.9333333333333,39.8833333333333
FAA-Stream,58969720,AAR284,06/22/2013 12:02:20 AM,-118.733333333333,34.0333333333333
FAA-Stream,26927211,PCO612,06/22/2013 12:01:53 AM,-119.683333333333,49.6
FAA-Stream,59222490,UAL1406,06/22/2013 12:00:46 AM,-95.4,29.9833333333333
FAA-Stream,20053649,ASA313,06/22/2013 12:02:11 AM,-122.45,42.5833333333333
FAA-Stream,36606119,UAL1637,06/22/2013 12:02:20 AM,-80.05,35.8666666666667
FAA-Stream,19090000,EGF3157,06/22/2013 12:00:46 AM,-82.85,39.8333333333333
FAA-Stream,19828997,JZA186,06/22/2013 12:02:05 AM,-122.316666666667,53.1833333333333
FAA-Stream,38525638,N3847T,06/22/2013 12:01:44 AM,-84.9666666666667,42.6833333333333
FAA-Stream,59620022,N58628,06/22/2013 12:02:03 AM,-118.85,35.2666666666667
FAA-Stream,32345281,SWA50,06/22/2013 12:01:30 AM,-95.5,30.6833333333333
FAA-Stream,38033540,SWA1927,06/22/2013 12:02:22 AM,-88.9166666666667,37.8333333333333
FAA-Stream,66542733,UAL1430,06/21/2013 11:59:50 PM,-117.133333333333,33.95
FAA-Stream,19763141,MRA604,06/22/2013 12:01:24 AM,-84.7333333333333,44.75
FAA-Stream,2898046,DAL314,06/22/2013 12:01:56 AM,-81.55,36.0833333333333
FAA-Stream,6489003,N406JA,06/22/2013 12:01:19 AM,-116.033333333333,33.45
FAA-Stream,11845096,FAB125,06/22/2013 12:01:21 AM,-115.633333333333,61.0833333333333
FAA-Stream,54547983,VRD260,06/22/2013 12:02:22 AM,-93.95,37.75
FAA-Stream,27722726,N242SP,06/22/2013 12:01:48 AM,-93.35,45.05
FAA-Stream,52774625,UAL134,06/22/2013 12:02:23 AM,-95.6666666666667,30.1
FAA-Stream,51533496,UAL362,06/22/2013 12:02:03 AM,-155.033333333333,22.8
FAA-Stream,31001997,AAL91,06/21/2013 11:59:44 PM,-80.45,44.8333333333333
FAA-Stream,49588699,UAL1023,06/22/2013 12:00:46 AM,-83.5166666666667,38.4166666666667
FAA-Stream,58146507,N777VJ,06/22/2013 12:02:15 AM,-120.333333333333,37.25
FAA-Stream,50971772,TRS1669,06/22/2013 12:02:20 AM,-84.0166666666667,33.35
FAA-Stream,51776464,N7747R,06/22/2013 12:00:44 AM,-84.2833333333333,35.3166666666667
FAA-Stream,49594952,UAL257,06/22/2013 12:01:17 AM,-107.816666666667,39.15
FAA-Stream,47814356,SQH901,06/22/2013 12:02:22 AM,-94.1666666666667,38.7666666666667
FAA-Stream,20262277,DAL89,06/22/2013 12:02:19 AM,-107.083333333333,45.0166666666667
